timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-06-20T14:47:41,codecarbon,9d97d768-5339-4093-b7ed-b9a4f04a9fd5,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,4.500434199988376,1.7217990916695734e-06,3.8258510516030217e-07,5.7600269188,0.0,10.0,6.398820304134432e-06,0.0,1.1108389722196285e-05,1.7507210026330715e-05,0.0,Brazil,BRA,ceará,,,Windows-11-10.0.26200-SP0,3.13.10,3.2.8,8,11th Gen Intel(R) Core(TM) i5-1135G7 @ 2.40GHz,0,,-40.6695,-5.1777,7.784477233886719,machine,0.0,0,80.55,6.27166748046875,N,1.0,0.0
2026-06-20T14:48:03,codecarbon,a6f970be-e35a-4032-9f93-73dee003da61,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,20.206979500013404,1.94833783364394e-05,9.641905330990451e-07,25.48567068124,0.0,10.0,0.0001447641625128,0.0,5.3342340277676064e-05,0.0001981065027904,0.0,Brazil,BRA,ceará,,,Windows-11-10.0.26200-SP0,3.13.10,3.2.8,8,11th Gen Intel(R) Core(TM) i5-1135G7 @ 2.40GHz,0,,-40.6695,-5.1777,7.784477233886719,machine,0.0,0,79.96666666666667,6.225003984239367,N,1.0,0.0
2026-06-20T14:48:12,codecarbon,25d261b8-6eb4-4b28-ba48-bb042e1ece11,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,5.601706299989019,1.7919729995818716e-06,3.198977068086173e-07,2.85988703896,0.0,10.0,4.052214619413655e-06,0.0,1.416852194443992e-05,1.822073656385357e-05,0.0,Brazil,BRA,ceará,,,Windows-11-10.0.26200-SP0,3.13.10,3.2.8,8,11th Gen Intel(R) Core(TM) i5-1135G7 @ 2.40GHz,0,,-40.6695,-5.1777,7.784477233886719,machine,0.0,0,80.025,6.23077392578125,N,1.0,0.0
2026-06-20T14:48:23,codecarbon,a2727a96-5cac-4086-8f80-43279bbbaf21,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,8.535194600000978,7.065242764785129e-06,8.277775839796692e-07,22.1896174996,0.0,10.0,4.952209614276135e-05,0.0,2.2317115277756887e-05,7.183921142051825e-05,0.0,Brazil,BRA,ceará,,,Windows-11-10.0.26200-SP0,3.13.10,3.2.8,8,11th Gen Intel(R) Core(TM) i5-1135G7 @ 2.40GHz,0,,-40.6695,-5.1777,7.784477233886719,machine,64.28333333333333,0,80.51666666666667,6.267160415649414,N,1.0,0.0
2026-06-20T14:48:30,codecarbon,b73a87b1-f97a-4e05-9e6c-8dadad97bfdb,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,4.777022500056773,1.8653362846640288e-06,3.904809501403563e-07,5.9681301841000005,0.0,10.0,7.089076497324731e-06,0.0,1.187761611120853e-05,1.896669260853326e-05,0.0,Brazil,BRA,ceará,,,Windows-11-10.0.26200-SP0,3.13.10,3.2.8,8,11th Gen Intel(R) Core(TM) i5-1135G7 @ 2.40GHz,0,,-40.6695,-5.1777,7.784477233886719,machine,0.0,0,80.33333333333333,6.253986358642578,N,1.0,0.0
2026-06-20T14:48:53,codecarbon,a134d461-c3d9-4659-9a8c-11c83ade4640,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,20.41601149999769,1.96525891900881e-05,9.626066869177812e-07,25.40892479944,0.0,10.0,0.0001459023325667,0.0,5.392470194427814e-05,0.000199827034511,0.0,Brazil,BRA,ceará,,,Windows-11-10.0.26200-SP0,3.13.10,3.2.8,8,11th Gen Intel(R) Core(TM) i5-1135G7 @ 2.40GHz,0,,-40.6695,-5.1777,7.784477233886719,machine,16.666666666666668,0,80.25555555555555,6.247945573594835,N,1.0,0.0
2026-06-20T14:49:02,codecarbon,e58996f7-d533-45c1-9144-46e73d059c97,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,6.704361100040842,2.198287198367209e-06,3.27889140451253e-07,2.9719539304,0.0,10.0,5.121208601822297e-06,0.0,1.7230920555529238e-05,2.2352129157351534e-05,0.0,Brazil,BRA,ceará,,,Windows-11-10.0.26200-SP0,3.13.10,3.2.8,8,11th Gen Intel(R) Core(TM) i5-1135G7 @ 2.40GHz,0,,-40.6695,-5.1777,7.784477233886719,machine,0.0,0,80.46000000000001,6.264292144775391,N,1.0,0.0
2026-06-20T14:49:16,codecarbon,b44f23f0-8f2b-42c9-a98f-432cb0ec65cc,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,10.678038899961392,9.140660458255774e-06,8.560242703638046e-07,22.87765785844,0.0,10.0,6.467344264155765e-05,0.0,2.8268563888882963e-05,9.294200653044062e-05,0.0,Brazil,BRA,ceará,,,Windows-11-10.0.26200-SP0,3.13.10,3.2.8,8,11th Gen Intel(R) Core(TM) i5-1135G7 @ 2.40GHz,0,,-40.6695,-5.1777,7.784477233886719,machine,65.27777777777777,0,81.28888888888889,6.327362060546875,N,1.0,0.0
2026-06-20T14:49:25,codecarbon,7d97823b-7902-43cd-9dfe-b17625e5c6bd,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,6.021214000007603,2.4234418327709877e-06,4.024839231370829e-07,6.070354444000001,0.0,10.0,9.308286394446691e-06,0.0,1.533320944452296e-05,2.464149583896965e-05,0.0,Brazil,BRA,ceará,,,Windows-11-10.0.26200-SP0,3.13.10,3.2.8,8,11th Gen Intel(R) Core(TM) i5-1135G7 @ 2.40GHz,0,,-40.6695,-5.1777,7.784477233886719,machine,0.0,0,81.825,6.369200706481934,N,1.0,0.0
2026-06-20T14:49:50,codecarbon,7030ce22-8a78-405f-af7a-64171f85a91c,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,22.52925789996516,2.1749249422992515e-05,9.653779773645428e-07,26.15453594764,0.0,10.0,0.0001613561440632066,0.0,5.9789679166472823e-05,0.00022114582322967945,0.0,Brazil,BRA,ceará,,,Windows-11-10.0.26200-SP0,3.13.10,3.2.8,8,11th Gen Intel(R) Core(TM) i5-1135G7 @ 2.40GHz,0,,-40.6695,-5.1777,7.784477233886719,machine,24.375,0,80.935,6.300509071350097,N,1.0,0.0
